crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v17,2010-01-02,18:47:38,Agresion,Valencia,2010,1,1,2,6,Friday,18,-0.392289996,39.43448639,2825.506291,193.5267,83.4669,1270.5328,1146.7517,3287.3972,1516.3975,2808.0947,950.0159,1439.9972,186.1044,328,-0.389800975,39.43577975,724433.7980026787,4368239.20582573,2010-01-02 18:47:38,1262458058
v49,2010-01-09,18:38:33,Agresion,Valencia,2010,1,2,9,6,Friday,18,-0.375259995,39.4912796,537.1776271,83.7531,560.7166,631.2359,814.2738,768.2116,640.1521,260.1056,434.0631,257.3002,563.7852,151,-0.373103365,39.48895625,725716.0097251087,4374585.941840046,2010-01-09 18:38:33,1263062313
v58,2010-01-12,18:12:18,Sustraccion,Valencia,2010,1,2,12,2,Monday,18,-0.381905168,39.48398972,607.6506644,768.7956,454.602,352.4591,1156.7918,751.5927,610.4607,484.6508,494.4337,38.3024,712.9866,169,-0.384235105,39.48304775,725168.0072505303,4373760.103505568,2010-01-12 18:12:18,1263319938
v62,2010-01-14,18:05:31,Agresion,Valencia,2010,1,2,14,4,Wednesday,18,-0.341194987,39.46767426,703.2995113,187.2829,503.5464,478.3351,680.2659,767.752,919.4775,1084.0458,618.4697,341.616,66.3782,237,-0.339708145,39.46532225,728723.2179098887,4372051.642013948,2010-01-14 18:05:31,1263492331
v69,2010-01-15,18:03:37,Sustraccion,Valencia,2010,1,3,15,5,Thursday,18,-0.358424157,39.49252319,1359.005086,357.4365,609.3117,46.3237,443.9636,1805.7683,1903.5684,46.767,260.1908,25.0279,1264.99,134,-0.356405755,39.49486475,727159.964097488,4374766.335271042,2010-01-15 18:03:37,1263578617
v74,2010-01-16,18:46:49,Agresion,Valencia,2010,1,3,16,6,Friday,18,-0.33821249,39.45894623,751.9166692,280.5967,288.4858,235.9421,24.3652,416.8636,306.3542,1035.2206,936.5869,104.037,914.6321,257,-0.339708145,39.45941375,729008.4503601466,4371090.381848497,2010-01-16 18:46:49,1263667609
v94,2010-01-19,18:13:29,Agresion,Valencia,2010,1,3,19,2,Monday,18,-0.395734996,39.47422409,1093.986849,382.3558,437.0711,341.2477,565.0393,1055.2042,561.6801,645.1721,601.1857,161.3421,372.195,187,-0.395366845,39.47713925,724009.7691090055,4372641.598401801,2010-01-19 18:13:29,1263924809
v114,2010-01-25,18:11:07,Agresion,Valencia,2010,1,4,25,1,Sunday,18,-0.329040974,39.47120285,452.0382472,532.5039,90.855,433.5156,9.25126,515.0091,420.8911,234.0773,539.1526,241.7113,357.6867,219,-0.328576405,39.47123075,729757.2958428895,4372474.265278701,2010-01-25 18:11:07,1264443067
v123,2010-01-27,18:36:54,Agresion,Valencia,2010,1,4,27,3,Tuesday,18,-0.385390013,39.47734833,622.2478752,344.5668,193.1017,95.9044,472.0604,441.688,447.5999,678.6308,188.7788,50.909,376.9764,189,-0.384235105,39.47713925,724889.659466778,4373014.182145697,2010-01-27 18:36:54,1264617414
v136,2010-01-30,18:11:24,Agresion,Valencia,2010,1,5,30,6,Friday,18,-0.381865025,39.46574402,556.9925106,54.794,138.7096,91.6665,408.7428,795.1512,518.497,413.0786,220.7945,58.2825,420.2666,229,-0.384235105,39.46532225,725230.3373661655,4371734.8840409685,2010-01-30 18:11:24,1264875084
