crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v40846,2015-08-01,00:18:55,Sustraccion,Valencia,2015,8,31,213,6,Friday,0,-0.328790009,39.46788406,348.2099854,567.4316,304.9922,174.4909,44.6245,415.5124,619.9976,225.006,254.2685,107.0833,36.7671,239,-0.328576405,39.46532225,729789.8127041189,4372106.508562409,2015-08-01 00:18:55,1438388335
v40835,2015-08-01,02:23:28,Sustraccion,Valencia,2015,8,31,213,6,Friday,2,-0.369020313,39.45929337,1088.809502,239.7057,485.5459,3.80952,727.9281,324.2905,419.8242,308.5451,274.5236,64.5793,969.7327,252,-0.367537495,39.45941375,726356.392235045,4371051.044797285,2015-08-01 02:23:28,1438395808
v40832,2015-08-01,06:27:43,Sustraccion,Valencia,2015,8,31,213,6,Friday,6,-0.375526011,39.48649979,664.2897243,224.8052,230.923,501.0059,784.3261,306.8874,162.9295,317.0462,297.2494,182.09,952.9034,151,-0.373103365,39.48895625,725708.596477104,4374054.702049707,2015-08-01 06:27:43,1438410463
v40848,2015-08-01,22:41:49,Sustraccion,Valencia,2015,8,31,213,6,Friday,22,-0.399910003,39.46498108,1590.331262,553.232,338.3253,489.6987,744.9001,334.6391,941.3843,242.2982,539.4983,279.7941,536.6698,226,-0.400932715,39.46532225,723680.2189146434,4371605.226660055,2015-08-01 22:41:49,1438468909
v40868,2015-08-02,01:11:28,Sustraccion,Valencia,2015,8,31,214,7,Saturday,1,-0.400575012,39.49361038,372.1644371,154.4595,70.9371,619.3681,2115.5164,2572.9824,1794.107,2287.0739,193.7228,28.7587,329.2664,126,-0.400932715,39.49486475,723531.2706331608,4374781.4944733055,2015-08-02 01:11:28,1438477888
v40871,2015-08-02,01:39:20,Sustraccion,Valencia,2015,8,31,214,7,Saturday,1,-0.342767477,39.46590805,822.4778482,333.4155,318.0127,281.4299,671.9935,886.7389,907.5005,1275.7216,637.6447,198.6719,195.6533,236,-0.345274015,39.46532225,728593.7096118187,4371851.594759342,2015-08-02 01:39:20,1438479560
v40885,2015-08-02,03:45:50,Sustraccion,Valencia,2015,8,31,214,7,Saturday,3,-0.375615001,39.46414185,643.4370067,192.1969,207.9619,97.231,93.9909,428.4342,46.452,978.8936,239.7386,155.5261,319.3698,231,-0.373103365,39.46532225,725773.2624017302,4371572.687266229,2015-08-02 03:45:50,1438487150
v40886,2015-08-02,05:09:19,Sustraccion,Valencia,2015,8,31,214,7,Saturday,5,-0.327650011,39.47596359,684.0167546,72.1981,420.8569,70.7835,254.8935,957.1399,388.0658,326.7534,490.9238,202.0004,845.4626,199,-0.328576405,39.47713925,729861.2832610289,4373006.27385274,2015-08-02 05:09:19,1438492159
v40870,2015-08-02,05:41:02,Sustraccion,Valencia,2015,8,31,214,7,Saturday,5,-0.376098186,39.46533203,587.8620338,244.9328,333.6763,187.3886,220.0504,533.4894,165.7844,878.0813,303.6294,168.9351,202.1412,230,-0.378669235,39.46532225,725727.8405926152,4371703.589188863,2015-08-02 05:41:02,1438494062
v40882,2015-08-02,06:18:39,Sustraccion,Valencia,2015,8,31,214,7,Saturday,6,-0.377012104,39.46146393,393.3566644,266.8845,176.2313,83.1601,278.5429,521.8418,125.1494,1046.5902,53.3324,81.0236,415.5075,250,-0.378669235,39.45941375,725661.7099345957,4371271.93036271,2015-08-02 06:18:39,1438496319
v40884,2015-08-02,10:46:13,Sustraccion,Valencia,2015,8,31,214,7,Saturday,10,-0.355289996,39.46614075,497.7642259,179.1867,88.5296,47.9166,51.3236,132.2651,1406.3672,1129.9138,398.7096,53.4089,323.9071,234,-0.356405755,39.46532225,727515.5279750836,4371845.716476941,2015-08-02 10:46:13,1438512373
v40867,2015-08-02,12:44:35,Sustraccion,Valencia,2015,8,31,214,7,Saturday,12,-0.391469568,39.49302292,215.206075,214.3235,85.9904,439.9115,1765.4663,1947.8037,1239.1996,1406.6666,831.6337,274.2545,896.9143,128,-0.389800975,39.49486475,724316.2649179467,4374738.935838441,2015-08-02 12:44:35,1438519475
v40874,2015-08-02,13:58:13,Sustraccion,Valencia,2015,8,31,214,7,Saturday,13,-0.346834958,39.46416855,527.7813874,38.2007,25.5766,33.9692,536.6616,740.5607,1190.4877,1715.3321,266.1901,121.5743,606.8291,236,-0.345274015,39.46532225,728249.4352112835,4371648.189121426,2015-08-02 13:58:13,1438523893
v40865,2015-08-02,18:58:09,Sustraccion,Valencia,2015,8,31,214,7,Saturday,18,-0.385189712,39.4630394,521.2991607,124.7413,195.2396,132.1705,221.1998,989.4166,313.7248,288.3416,282.4818,135.2917,474.901,229,-0.384235105,39.46532225,724953.00045591,4371426.356033983,2015-08-02 18:58:09,1438541889
v40860,2015-08-02,20:13:54,Sustraccion,Valencia,2015,8,31,214,7,Saturday,20,-0.328222454,39.46900558,416.0303384,692.4956,186.9743,286.5778,28.1488,486.9312,496.0019,229.2111,365.7279,20.9129,160.9727,219,-0.328576405,39.47123075,729834.9504383699,4372232.449402249,2015-08-02 20:13:54,1438546434
v40858,2015-08-02,22:10:39,Sustraccion,Valencia,2015,8,31,214,7,Saturday,22,-0.398734987,39.47902679,931.8260644,152.8724,262.5203,189.1313,970.155,1425.8542,1046.9717,1101.019,505.2372,196.2151,293.4534,186,-0.400932715,39.47713925,723736.2876310204,4373167.2508527255,2015-08-02 22:10:39,1438553439
v40898,2015-08-03,01:56:42,Sustraccion,Valencia,2015,8,31,215,1,Sunday,1,-0.390143305,39.4858284,170.4244013,640.9,91.2657,60.8715,1038.1555,1378.7994,524.5514,1171.8619,1122.5235,67.782,610.1121,168,-0.389800975,39.48304775,724453.4796182506,4373943.630812417,2015-08-03 01:56:42,1438567002
v40895,2015-08-03,03:52:34,Sustraccion,Valencia,2015,8,31,215,1,Sunday,3,-0.323112994,39.46889877,919.6070096,909.7995,369.3562,535.4294,201.1061,989.0886,455.8235,486.7402,644.2345,295.2789,589.2601,220,-0.323010535,39.47123075,730274.8969857104,4372233.645441493,2015-08-03 03:52:34,1438573954
v40899,2015-08-03,11:02:28,Sustraccion,Valencia,2015,8,31,215,1,Sunday,11,-0.377676994,39.49131775,717.562874,214.6697,565.525,497.1166,1040.9557,834.3376,666.0386,393.4989,646.8234,353.6142,765.524,150,-0.378669235,39.48895625,725508.0071549959,4374584.118856847,2015-08-03 11:02:28,1438599748
