crime_id,crime_date,crime_time,crime_type,muni,year,month,week,day,week_day,week_day_name,crime_hour,crime_lon,crime_lat,atm_dist,bank_dist,bar_dist,cafe_dist,industrial_dist,market_dist,nightclub_dist,police_dist,pub_dist,restaurant_dist,taxi_dist,grid_id,grid_lon,grid_lat,utm_x,utm_y,datetime,timestamp
v42190,2015-10-01,23:17:23,Otros,Valencia,2015,10,40,274,4,Wednesday,23,-0.346211106,39.47071457,521.0884047,98.2533,33.2624,117.0402,790.9977,899.4256,1482.5897,1578.248,220.1958,172.8661,532.9309,216,-0.345274015,39.47123075,728281.7038910186,4372376.398700771,2015-10-01 23:17:23,1443741443
v42194,2015-10-02,05:10:20,Otros,Valencia,2015,10,40,275,5,Thursday,5,-0.353450626,39.47310638,573.5390797,85.2739,273.2786,135.6482,612.0413,696.4586,1446.7362,1035.4716,341.6138,184.9584,1029.5694,215,-0.350839885,39.47123075,727651.0653191903,4372623.570395836,2015-10-02 05:10:20,1443762620
v42207,2015-10-02,14:02:44,Otros,Valencia,2015,10,40,275,5,Thursday,14,-0.38925001,39.49359131,319.2300942,306.3976,306.3901,660.9531,1814.156,1787.5014,1244.2232,1233.0196,1059.6123,110.6791,1125.7998,128,-0.389800975,39.49486475,724505.3279367535,4374807.562139021,2015-10-02 14:02:44,1443794564
v42192,2015-10-02,23:24:18,Otros,Valencia,2015,10,40,275,5,Thursday,23,-0.379163921,39.48867416,589.6586593,419.223,335.8238,196.7851,1136.4613,692.849,500.4055,134.7611,526.0327,381.3911,1032.1334,150,-0.378669235,39.48895625,725388.6630832845,4374286.948885203,2015-10-02 23:24:18,1443828258
v42214,2015-10-03,16:02:34,Otros,Valencia,2015,10,40,276,6,Friday,16,-0.368641108,39.4960289,316.1640054,306.6573,1074.5623,237.2152,794.6114,1357.2452,1326.4526,736.5693,794.0105,840.7182,253.5749,132,-0.367537495,39.49486475,726269.8725363412,4375129.746431136,2015-10-03 16:02:34,1443888154
v42227,2015-10-03,17:34:16,Otros,Valencia,2015,10,40,276,6,Friday,17,-0.332560003,39.48043823,254.497902,461.3672,645.5309,632.4713,327.2911,1228.9217,1049.5525,981.2162,461.9075,475.7892,1057.4835,178,-0.334142275,39.48304775,729424.1801454974,4373490.451970081,2015-10-03 17:34:16,1443893656
v42215,2015-10-03,17:53:48,Otros,Valencia,2015,10,40,276,6,Friday,17,-0.390778124,39.44829559,1562.025103,111.1061,590.8844,245.9103,381.223,2122.3069,530.2063,1420.3093,102.9321,99.8713,1274.3497,288,-0.389800975,39.44759675,724519.5582014383,4369775.819552862,2015-10-03 17:53:48,1443894828
v42213,2015-10-03,21:27:45,Otros,Valencia,2015,10,40,276,6,Friday,21,-0.370876789,39.4721756,253.8814389,124.7299,36.7534,32.6254,867.2906,858.9225,298.3883,722.021,472.8657,43.2196,309.1115,211,-0.373103365,39.47123075,726154.9121122041,4372476.342807408,2015-10-03 21:27:45,1443907665
v42251,2015-10-04,02:06:16,Otros,Valencia,2015,10,40,277,7,Saturday,2,-0.409953654,39.44153595,3469.138712,1449.3301,1929.7189,1789.8353,1521.2154,2488.0017,2329.6749,1882.7539,1964.2936,1404.2378,2010.0691,304,-0.412064455,39.44168825,722890.8782605096,4368977.881132499,2015-10-04 02:06:16,1443924376
v42245,2015-10-04,03:21:01,Otros,Valencia,2015,10,40,277,7,Saturday,3,-0.335644186,39.44815063,1280.311817,1241.2027,1177.2381,1154.4468,221.7506,218.7261,1227.998,1662.0721,923.0145,573.3345,1440.7368,298,-0.334142275,39.44759675,729264.883216863,4369898.569901287,2015-10-04 03:21:01,1443928861
